# Sound Recording - Timestamp(ms),SoundName,Action(D/U),Volume
16094,tom2,D,1
16094,tom2,U,1
16196,tom2,D,1
16196,tom2,U,1
16298,tom2,D,1
16298,tom2,U,1
16400,tom2,D,1
16400,tom2,U,1
16502,tom2,D,1
16502,tom2,U,1
16604,tom2,D,1
16604,tom2,U,1
16706,tom2,D,1
16706,tom2,U,1
16707,tom1,D,1
16707,tom1,U,1
17317,tom1,D,1
17317,tom1,U,1
17419,tom1,D,1
17419,tom1,U,1
17521,tom1,D,1
17521,tom1,U,1
17624,tom1,D,1
17624,tom1,U,1
17727,tom1,D,1
17727,tom1,U,1
17727,tom1,D,1
17727,tom1,U,1
17829,tom1,D,1
17829,tom1,U,1
17931,tom1,D,1
17931,tom1,U,1
18033,tom1,D,1
18033,tom1,U,1
18135,tom1,D,1
18135,tom1,U,1
18237,tom1,D,1
18237,tom1,U,1
18339,tom1,D,1
18339,tom1,U,1
18452,tom1,D,1
18452,tom1,U,1
18554,tom1,D,1
18554,tom1,U,1
18658,tom1,D,1
18658,tom1,U,1
18658,tom1,D,1
18659,tom1,U,1
18760,tom1,D,1
18760,tom1,U,1
18862,tom1,D,1
18862,tom1,U,1
18963,tom1,D,1
18963,tom1,U,1
19064,tom1,D,1
19064,tom1,U,1
19166,tom1,D,1
19166,tom1,U,1
19267,tom1,D,1
19268,tom1,U,1
19369,tom1,D,1
19369,tom1,U,1
19470,tom1,D,1
19470,tom1,U,1
19572,tom1,D,1
19572,tom1,U,1
19673,tom1,D,1
19673,tom1,U,1
19774,tom1,D,1
19774,tom1,U,1
19876,tom1,D,1
19876,tom1,U,1
19977,tom1,D,1
19977,tom1,U,1
19978,tom1,D,1
19978,tom1,U,1
20079,tom1,D,1
20079,tom1,U,1
20079,snare,D,1
20079,snare,U,1
20685,snare,D,1
20685,snare,U,1
20788,snare,D,1
20788,snare,U,1
20788,snare,D,1
20788,snare,U,1
20890,snare,D,1
20890,snare,U,1
20992,snare,D,1
20992,snare,U,1
21094,snare,D,1
21094,snare,U,1
21195,snare,D,1
21195,snare,U,1
21297,snare,D,1
21297,snare,U,1
21399,snare,D,1
21399,snare,U,1
21501,snare,D,1
21501,snare,U,1
21603,snare,D,1
21603,snare,U,1
21704,snare,D,1
21705,snare,U,1
21806,snare,D,1
21806,snare,U,1
21909,snare,D,1
21909,snare,U,1
22011,snare,D,1
22011,snare,U,1
22113,snare,D,1
22113,snare,U,1
22113,crash,D,1
22113,crash,U,1
22723,crash,D,1
22724,crash,U,1
22826,crash,D,1
22826,crash,U,1
22928,crash,D,1
22928,crash,U,1
23030,crash,D,1
23030,crash,U,1
23132,crash,D,1
23132,crash,U,1
23234,crash,D,1
23234,crash,U,1
23336,crash,D,1
23336,crash,U,1
23439,crash,D,1
23439,crash,U,1
23439,ride,D,1
23439,ride,U,1
23947,ride,D,1
23948,ride,U,1
24051,ride,D,1
24051,ride,U,1
24051,ride,D,1
24051,ride,U,1
24153,ride,D,1
24154,ride,U,1
24255,ride,D,1
24255,ride,U,1
24357,ride,D,1
24357,ride,U,1
24459,ride,D,1
24459,ride,U,1
24561,ride,D,1
24561,ride,U,1
24663,ride,D,1
24663,ride,U,1
24766,ride,D,1
24766,ride,U,1
24766,ride,D,1
24766,ride,U,1
24869,ride,D,1
24869,ride,U,1
24869,clap,D,1
24869,clap,U,1
25377,clap,D,1
25377,clap,U,1
25479,clap,D,1
25479,clap,U,1
25581,clap,D,1
25581,clap,U,1
25683,clap,D,1
25683,clap,U,1
25785,clap,D,1
25785,clap,U,1
25887,clap,D,1
25887,clap,U,1
25989,clap,D,1
25989,clap,U,1
26091,clap,D,1
26091,clap,U,1
26193,clap,D,1
26193,clap,U,1
26295,clap,D,1
26295,clap,U,1
26295,hihat,D,1
26295,hihat,U,1
26803,hihat,D,1
26803,hihat,U,1
26905,hihat,D,1
26905,hihat,U,1
27010,hihat,D,1
27010,hihat,U,1
27112,hihat,D,1
27112,hihat,U,1
27214,hihat,D,1
27214,hihat,U,1
27317,hihat,D,1
27317,hihat,U,1
27317,hihat,D,1
27317,hihat,U,1
27419,hihat,D,1
27419,hihat,U,1
27521,hihat,D,1
27521,hihat,U,1
27623,hihat,D,1
27623,hihat,U,1
27725,hihat,D,1
27725,hihat,U,1
27725,tom1,D,1
27726,tom1,U,1
28234,tom1,D,1
28234,tom1,U,1
28336,tom1,D,1
28336,tom1,U,1
28438,tom1,D,1
28439,tom1,U,1
28541,tom1,D,1
28541,tom1,U,1
28642,tom1,D,1
28643,tom1,U,1
28744,tom1,D,1
28744,tom1,U,1
28847,tom1,D,1
28847,tom1,U,1
28949,tom1,D,1
28949,tom1,U,1
29051,tom1,D,1
29051,tom1,U,1
29153,tom1,D,1
29153,tom1,U,1
29255,tom1,D,1
29255,tom1,U,1
29357,tom1,D,1
29357,tom1,U,1
29459,tom1,D,1
29459,tom1,U,1
29562,tom1,D,1
29562,tom1,U,1
29663,tom1,D,1
29663,tom1,U,1
29766,tom1,D,1
29766,tom1,U,1
29868,tom1,D,1
29868,tom1,U,1
29970,kick,D,1
29970,kick,U,1
30477,kick,D,1
30478,kick,U,1
30579,kick,D,1
30579,kick,U,1
30681,kick,D,1
30681,kick,U,1
30784,kick,D,1
30784,kick,U,1
30887,kick,D,1
30887,kick,U,1
30989,kick,D,1
30989,kick,U,1
31091,kick,D,1
31091,kick,U,1
31193,kick,D,1
31193,kick,U,1
31295,kick,D,1
31295,kick,U,1
31397,kick,D,1
31397,kick,U,1
31499,kick,D,1
31499,kick,U,1
31601,kick,D,1
31601,kick,U,1
31703,kick,D,1
31703,kick,U,1
31805,kick,D,1
31805,kick,U,1
31908,kick,D,1
31908,kick,U,1
32010,kick,D,1
32010,kick,U,1
32113,kick,D,1
32113,kick,U,1
32215,kick,D,1
32215,kick,U,1
32317,kick,D,1
32317,kick,U,1
32419,kick,D,1
32419,kick,U,1
32521,kick,D,1
32521,kick,U,1
32623,kick,D,1
32623,kick,U,1
32726,kick,D,1
32726,kick,U,1
32828,kick,D,1
32828,kick,U,1
32828,n6,D,1
32829,n23,U,1
33336,n6,D,1
33438,n6,D,1
33540,n6,D,1
33642,n6,D,1
33744,n6,D,1
33846,n6,D,1
33948,n6,D,1
34049,n6,D,1
34151,n6,D,1
34253,n6,D,1
34253,n5,D,1
34355,n6,U,1
34863,n5,D,1
34966,n5,D,1
35068,n5,D,1
35169,n5,D,1
35271,n5,D,1
35373,n5,D,1
35475,n5,D,1
35577,n5,D,1
35679,n5,D,1
35780,n5,D,1
35883,n5,D,1
35985,n5,D,1
36087,n5,D,1
36189,n5,D,1
36291,kick,D,1
36291,kick,U,1
36800,kick,D,1
36800,kick,U,1
36902,kick,D,1
36902,kick,U,1
37004,kick,D,1
37004,kick,U,1
37106,kick,D,1
37106,kick,U,1
37208,kick,D,1
37208,kick,U,1
37310,kick,D,1
37310,kick,U,1
37412,kick,D,1
37412,kick,U,1
37514,kick,D,1
37514,kick,U,1
37616,kick,D,1
37616,kick,U,1
37718,kick,D,1
37718,kick,U,1
37820,kick,D,1
37820,kick,U,1
37922,kick,D,1
37922,kick,U,1
38024,kick,D,1
38024,kick,U,1
38127,kick,D,1
38127,kick,U,1
38127,kick,D,1
38128,kick,U,1
38230,kick,D,1
38230,kick,U,1
38332,kick,D,1
38332,kick,U,1
38434,kick,D,1
38434,kick,U,1
38544,kick,D,1
38544,kick,U,1
38648,kick,D,1
38648,kick,U,1
38758,kick,D,1
38758,kick,U,1
38758,n25,D,1
38859,n5,U,1
38960,n27,U,1
38960,n25,U,1
39062,n27,D,1
39062,n25,D,1
39062,kick,D,1
39062,kick,U,1
39568,kick,D,1
39568,kick,U,1
39669,kick,D,1
39669,kick,U,1
39771,kick,D,1
39771,kick,U,1
39872,kick,D,1
39872,kick,U,1
39973,kick,D,1
39973,kick,U,1
40075,kick,D,1
40075,kick,U,1
40176,kick,D,1
40176,kick,U,1
40277,kick,D,1
40277,kick,U,1
40379,kick,D,1
40379,kick,U,1
40480,kick,D,1
40480,kick,U,1
40581,kick,D,1
40581,kick,U,1
40683,kick,D,1
40683,kick,U,1
40784,kick,D,1
40784,kick,U,1
40886,kick,D,1
40886,kick,U,1
40987,kick,D,1
40987,kick,U,1
41089,kick,D,1
41089,kick,U,1
41191,kick,D,1
41191,kick,U,1
41293,kick,D,1
41293,kick,U,1
41395,kick,D,1
41395,kick,U,1
41497,kick,D,1
41497,kick,U,1
41598,kick,D,1
41599,kick,U,1
41700,kick,D,1
41701,kick,U,1
41803,kick,D,1
41803,kick,U,1
41804,kick,D,1
41804,kick,U,1
41906,kick,D,1
41906,kick,U,1
42008,kick,D,1
42008,kick,U,1
42110,kick,D,1
42110,kick,U,1
42212,kick,D,1
42212,kick,U,1
42314,kick,D,1
42314,kick,U,1
42416,kick,D,1
42416,kick,U,1
42518,kick,D,1
42518,kick,U,1
42518,n27,U,1
42620,n25,U,1
42923,n3,D,1
42924,n1,D,1
43127,kick,D,1
43127,kick,U,1
43638,kick,D,1
43638,kick,U,1
43740,kick,D,1
43740,kick,U,1
43842,kick,D,1
43842,kick,U,1
43944,kick,D,1
43944,kick,U,1
44046,kick,D,1
44046,kick,U,1
44148,kick,D,1
44148,kick,U,1
44250,kick,D,1
44250,kick,U,1
44352,kick,D,1
44352,kick,U,1
44457,kick,D,1
44457,kick,U,1
44559,kick,D,1
44559,kick,U,1
44661,kick,D,1
44661,kick,U,1
44763,kick,D,1
44763,kick,U,1
44865,kick,D,1
44865,kick,U,1
44967,kick,D,1
44967,kick,U,1
45069,kick,D,1
45069,kick,U,1
45171,kick,D,1
45171,kick,U,1
45276,kick,D,1
45276,kick,U,1
45377,kick,D,1
45377,kick,U,1
45479,kick,D,1
45479,kick,U,1
45581,kick,D,1
45581,kick,U,1
45683,kick,D,1
45683,kick,U,1
45785,kick,D,1
45785,kick,U,1
45887,kick,D,1
45887,kick,U,1
45989,kick,D,1
45989,kick,U,1
46092,kick,D,1
46092,kick,U,1
46093,kick,D,1
46093,kick,U,1
46196,kick,D,1
46196,kick,U,1
46297,kick,D,1
46298,kick,U,1
46400,kick,D,1
46400,kick,U,1
46501,kick,D,1
46502,kick,U,1
46603,kick,D,1
46603,kick,U,1
46705,kick,D,1
46705,kick,U,1
46807,kick,D,1
46807,kick,U,1
46909,kick,D,1
46909,kick,U,1
46910,n1,U,1
46910,n3,U,1
47011,n5,D,1
47114,n5,U,1
47215,n5,D,1
47216,n3,D,1
47317,kick,D,1
47318,kick,U,1
47825,kick,D,1
47825,kick,U,1
47927,kick,D,1
47927,kick,U,1
48029,kick,D,1
48029,kick,U,1
48131,kick,D,1
48131,kick,U,1
48235,kick,D,1
48236,kick,U,1
48338,kick,D,1
48338,kick,U,1
48440,kick,D,1
48440,kick,U,1
48542,kick,D,1
48542,kick,U,1
48644,kick,D,1
48644,kick,U,1
48746,kick,D,1
48746,kick,U,1
48848,kick,D,1
48848,kick,U,1
48950,kick,D,1
48950,kick,U,1
49055,kick,D,1
49055,kick,U,1
49156,kick,D,1
49156,kick,U,1
49258,kick,D,1
49258,kick,U,1
49360,kick,D,1
49361,kick,U,1
49463,kick,D,1
49463,kick,U,1
49564,kick,D,1
49564,kick,U,1
49666,kick,D,1
49666,kick,U,1
49769,kick,D,1
49769,kick,U,1
49770,kick,D,1
49770,kick,U,1
49875,kick,D,1
49875,kick,U,1
49977,kick,D,1
49977,kick,U,1
50079,kick,D,1
50079,kick,U,1
50181,kick,D,1
50181,kick,U,1
50283,kick,D,1
50283,kick,U,1
50385,kick,D,1
50385,kick,U,1
50487,kick,D,1
50487,kick,U,1
50589,kick,D,1
50590,kick,U,1
50694,kick,D,1
50694,kick,U,1
50796,kick,D,1
50796,kick,U,1
50898,kick,D,1
50898,kick,U,1
51000,kick,D,1
51000,kick,U,1
51102,kick,D,1
51102,kick,U,1
51204,kick,D,1
51205,kick,U,1
51306,kick,D,1
51306,kick,U,1
51408,kick,D,1
51408,kick,U,1
51511,kick,D,1
51511,kick,U,1
51612,kick,D,1
51612,kick,U,1
51715,kick,D,1
51715,kick,U,1
51817,kick,D,1
51817,kick,U,1
51919,kick,D,1
51919,kick,U,1
52022,kick,D,1
52022,kick,U,1
52022,kick,D,1
52022,kick,U,1
52124,kick,D,1
52124,kick,U,1
52227,kick,D,1
52227,kick,U,1
52329,kick,D,1
52329,kick,U,1
52434,kick,D,1
52434,kick,U,1
52536,kick,D,1
52536,kick,U,1
52638,kick,D,1
52638,kick,U,1
52740,kick,D,1
52740,kick,U,1
52843,kick,D,1
52843,kick,U,1
52843,kick,D,1
52843,kick,U,1
52945,kick,D,1
52945,kick,U,1
53047,kick,D,1
53047,kick,U,1
53149,kick,D,1
53149,kick,U,1
53254,kick,D,1
53254,kick,U,1
53355,kick,D,1
53355,kick,U,1
53458,kick,D,1
53458,kick,U,1
53560,kick,D,1
53560,kick,U,1
53662,kick,D,1
53662,kick,U,1
53764,kick,D,1
53764,kick,U,1
53866,kick,D,1
53866,kick,U,1
53968,kick,D,1
53968,kick,U,1
54070,kick,D,1
54070,kick,U,1
54173,kick,D,1
54173,kick,U,1
54275,kick,D,1
54275,kick,U,1
54377,kick,D,1
54377,kick,U,1
54479,kick,D,1
54479,kick,U,1
54581,kick,D,1
54581,kick,U,1
54683,kick,D,1
54683,kick,U,1
54785,kick,D,1
54785,kick,U,1
54887,kick,D,1
54887,kick,U,1
54887,n3,U,1
54989,n5,U,1
55093,n7,D,1
55093,n7,U,1
55397,n5,D,1
55397,n7,D,1
55398,kick,D,1
55398,kick,U,1
55906,kick,D,1
55906,kick,U,1
56009,kick,D,1
56009,kick,U,1
56111,kick,D,1
56111,kick,U,1
56213,kick,D,1
56213,kick,U,1
56315,kick,D,1
56315,kick,U,1
56417,kick,D,1
56417,kick,U,1
56519,kick,D,1
56519,kick,U,1
56621,kick,D,1
56621,kick,U,1
56723,kick,D,1
56723,kick,U,1
56825,kick,D,1
56825,kick,U,1
56928,kick,D,1
56928,kick,U,1
57032,kick,D,1
57033,kick,U,1
57134,kick,D,1
57134,kick,U,1
57237,kick,D,1
57237,kick,U,1
57339,kick,D,1
57339,kick,U,1
57441,kick,D,1
57441,kick,U,1
57543,kick,D,1
57543,kick,U,1
57543,n5,U,1
57544,n7,U,1
57647,c1,D,1
57648,c2,D,1
57650,c3,D,1
57752,c1,U,1
57752,c2,U,1
57752,c3,U,1
59782,n27,D,1
59783,n25,D,1
60288,n25,D,1
60389,n25,D,1
60491,n25,D,1
60592,n25,D,1
60693,n25,D,1
60795,n25,D,1
60896,n25,D,1
60998,n25,D,1
61000,c1,D,1
61001,c2,D,1
61003,c3,D,1
61104,c1,U,1
61104,c2,U,1
61105,c3,U,1
63849,c1,D,1
63851,c2,D,1
63852,c3,D,1
63954,c1,U,1
63955,c2,U,1
63955,c3,U,1
64972,c1,D,1
64974,c2,D,1
64975,c3,D,1
64975,c1,U,1
64975,c2,U,1
64976,c3,U,1
65992,c1,D,1
65994,c2,D,1
65996,c3,D,1
65996,c1,U,1
65996,c2,U,1
65996,c3,U,1
66915,kick,D,1
66915,kick,U,1
67424,kick,D,1
67424,kick,U,1
67526,kick,D,1
67526,kick,U,1
67628,kick,D,1
67628,kick,U,1
67730,kick,D,1
67730,kick,U,1
67832,kick,D,1
67832,kick,U,1
67934,kick,D,1
67934,kick,U,1
68036,kick,D,1
68036,kick,U,1
68138,kick,D,1
68138,kick,U,1
68240,kick,D,1
68240,kick,U,1
68342,kick,D,1
68342,kick,U,1
68444,kick,D,1
68444,kick,U,1
68547,kick,D,1
68547,kick,U,1
68649,kick,D,1
68649,kick,U,1
68750,kick,D,1
68751,kick,U,1
68853,kick,D,1
68853,kick,U,1
68956,kick,D,1
68956,kick,U,1
69058,kick,D,1
69058,kick,U,1
69160,kick,D,1
69160,kick,U,1
69262,kick,D,1
69262,kick,U,1
69364,kick,D,1
69364,kick,U,1
69467,kick,D,1
69467,kick,U,1
69569,kick,D,1
69569,kick,U,1
69671,kick,D,1
69671,kick,U,1
69773,kick,D,1
69773,kick,U,1
69875,kick,D,1
69875,kick,U,1
69977,kick,D,1
69977,kick,U,1
70079,kick,D,1
70079,kick,U,1
70181,kick,D,1
70181,kick,U,1
70283,kick,D,1
70283,kick,U,1
70385,kick,D,1
70385,kick,U,1
70488,kick,D,1
70488,kick,U,1
70590,kick,D,1
70590,kick,U,1
70692,kick,D,1
70692,kick,U,1
70794,kick,D,1
70794,kick,U,1
70896,kick,D,1
70896,kick,U,1
70998,kick,D,1
70998,kick,U,1
71100,kick,D,1
71101,kick,U,1
71202,kick,D,1
71203,kick,U,1
71305,kick,D,1
71305,kick,U,1
71407,kick,D,1
71407,kick,U,1
71509,kick,D,1
71509,kick,U,1
71611,kick,D,1
71611,kick,U,1
71713,kick,D,1
71713,kick,U,1
71815,kick,D,1
71815,kick,U,1
71917,kick,D,1
71917,kick,U,1
72019,kick,D,1
72019,kick,U,1
72121,kick,D,1
72121,kick,U,1
72223,kick,D,1
72224,kick,U,1
72325,kick,D,1
72325,kick,U,1
72427,kick,D,1
72428,kick,U,1
72530,kick,D,1
72530,kick,U,1
72632,kick,D,1
72632,kick,U,1
72735,kick,D,1
72735,kick,U,1
72735,kick,D,1
72735,kick,U,1
72837,kick,D,1
72837,kick,U,1
72939,kick,D,1
72939,kick,U,1
73041,kick,D,1
73041,kick,U,1
73144,kick,D,1
73144,kick,U,1
73246,kick,D,1
73246,kick,U,1
73348,kick,D,1
73348,kick,U,1
73450,kick,D,1
73450,kick,U,1
73552,kick,D,1
73552,kick,U,1
73654,kick,D,1
73654,kick,U,1
73756,kick,D,1
73756,kick,U,1
73858,kick,D,1
73858,kick,U,1
73960,kick,D,1
73960,kick,U,1
74062,kick,D,1
74062,kick,U,1
74164,kick,D,1
74164,kick,U,1
74266,kick,D,1
74266,kick,U,1
74368,kick,D,1
74368,kick,U,1
74470,kick,D,1
74470,kick,U,1
74572,kick,D,1
74572,kick,U,1
74674,kick,D,1
74674,kick,U,1
74776,kick,D,1
74776,kick,U,1
74878,kick,D,1
74878,kick,U,1
74979,kick,D,1
74980,kick,U,1
75082,kick,D,1
75082,kick,U,1
75184,kick,D,1
75184,kick,U,1
75286,kick,D,1
75286,kick,U,1
75388,kick,D,1
75388,kick,U,1
