# Sound Recording - Timestamp(ms),SoundName,Action(Down/Up),Volume
7127,note4,Down,1
7160,note4,Down,1
7206,note4,Down,1
7237,note4,Down,1
7269,note4,Down,1
7299,note4,Down,1
7331,note4,Down,1
7360,note4,Down,1
7391,note4,Down,1
7423,note4,Down,1
7470,note4,Down,1
7502,note4,Down,1
7532,note4,Down,1
7563,note4,Down,1
7593,note4,Down,1
7625,note4,Down,1
7658,note4,Down,1
7688,note4,Down,1
7720,note4,Down,1
7767,note4,Down,1
7799,note4,Down,1
7830,note4,Down,1
7847,note5,Down,1
8151,note4,Up,1
8662,note5,Down,1
8692,note5,Down,1
8725,note5,Down,1
8757,note5,Down,1
8788,note5,Down,1
8817,note5,Down,1
8850,note5,Down,1
8896,note5,Down,1
8928,note5,Down,1
8959,note5,Down,1
8991,note5,Down,1
9022,note5,Down,1
9053,note5,Down,1
9083,note5,Down,1
9115,note5,Down,1
9147,note5,Down,1
9193,note5,Down,1
9225,note5,Down,1
9255,note5,Down,1
9287,note5,Down,1
9318,note5,Down,1
9349,note5,Down,1
9381,note5,Down,1
9410,note5,Down,1
9457,note5,Down,1
9488,note5,Down,1
9519,note5,Down,1
9551,note5,Down,1
9583,note5,Down,1
9616,note5,Down,1
9647,note5,Down,1
9678,note5,Down,1
9710,note5,Down,1
9741,note5,Down,1
9790,note5,Down,1
9819,note5,Down,1
9850,note5,Down,1
9882,note5,Down,1
9916,note5,Down,1
9948,note5,Down,1
9980,note5,Down,1
10013,note5,Down,1
10044,note5,Down,1
10073,note5,Down,1
10107,note5,Down,1
10137,note5,Down,1
10184,note5,Down,1
10216,note5,Down,1
10246,note5,Down,1
10278,note5,Down,1
10310,note5,Down,1
10341,note5,Down,1
10373,note5,Down,1
10405,note5,Down,1
10438,note5,Down,1
10468,note5,Down,1
10500,note5,Down,1
10546,note5,Down,1
10578,note5,Down,1
10609,note5,Down,1
10640,note5,Down,1
10672,note5,Down,1
10704,note5,Down,1
10736,note5,Down,1
10767,note5,Down,1
10799,note5,Down,1
10845,note5,Down,1
10877,note5,Down,1
10909,note5,Down,1
10939,note5,Down,1
10972,note5,Down,1
11004,note5,Down,1
11034,note5,Down,1
11067,note5,Down,1
11098,note5,Down,1
11128,note5,Down,1
11161,note5,Down,1
11193,note5,Down,1
11239,note5,Down,1
11270,note5,Down,1
11301,note5,Down,1
11332,note5,Down,1
11363,note5,Down,1
11394,note5,Down,1
11425,note5,Down,1
11457,note5,Down,1
11503,note5,Down,1
11533,note5,Down,1
11566,note5,Down,1
11598,note5,Down,1
11628,note5,Down,1
11660,note5,Down,1
11691,note5,Down,1
11723,note5,Down,1
11726,note7,Down,1
11784,note5,Up,1
12291,note7,Down,1
12322,note7,Down,1
12355,note7,Down,1
12386,note7,Down,1
12417,note7,Down,1
12464,note7,Down,1
12495,note7,Down,1
12528,note7,Down,1
12559,note7,Down,1
12590,note7,Down,1
12622,note7,Down,1
12654,note7,Down,1
12685,note7,Down,1
12717,note7,Down,1
12750,note7,Down,1
12781,note7,Down,1
12812,note7,Down,1
12860,note7,Down,1
12891,note7,Down,1
12921,note7,Down,1
12952,note7,Down,1
12983,note7,Down,1
13013,note7,Down,1
13046,note7,Down,1
13077,note7,Down,1
13124,note7,Down,1
13155,note7,Down,1
13186,note7,Down,1
13217,note7,Down,1
13248,note7,Down,1
13280,note7,Down,1
13312,note7,Down,1
13342,note7,Down,1
13373,note7,Down,1
13421,note7,Down,1
13452,note7,Down,1
13484,note7,Down,1
13515,note7,Down,1
13546,note7,Down,1
13578,note7,Down,1
13610,note7,Down,1
13641,note7,Down,1
13672,note7,Down,1
13704,note7,Down,1
13750,note7,Down,1
13782,note7,Down,1
13815,note7,Down,1
13843,note7,Down,1
13875,note7,Down,1
13907,note7,Down,1
13939,note7,Down,1
13971,note7,Down,1
14003,note7,Down,1
14034,note7,Down,1
14080,note7,Down,1
14112,note7,Down,1
14143,note7,Down,1
14175,note7,Down,1
14206,note7,Down,1
14236,note7,Down,1
14268,note7,Down,1
14274,note6,Down,1
14384,note7,Up,1
14886,note6,Down,1
14916,note6,Down,1
14964,note6,Down,1
14995,note6,Down,1
15027,note6,Down,1
15058,note6,Down,1
15089,note6,Down,1
15121,note6,Down,1
15152,note6,Down,1
15184,note6,Down,1
15215,note6,Down,1
15246,note6,Down,1
15292,note6,Down,1
15323,note6,Down,1
15356,note6,Down,1
15388,note6,Down,1
15420,note6,Down,1
15451,note6,Down,1
15483,note6,Down,1
15514,note6,Down,1
15547,note6,Down,1
15577,note6,Down,1
15609,note6,Down,1
15655,note6,Down,1
15687,note6,Down,1
15718,note6,Down,1
15750,note6,Down,1
15780,note6,Down,1
15814,note6,Down,1
15843,note6,Down,1
15876,note6,Down,1
15906,note6,Down,1
15939,note6,Down,1
15983,note6,Down,1
16016,note6,Down,1
16047,note6,Down,1
16078,note6,Down,1
16109,note6,Down,1
16141,note6,Down,1
16173,note6,Down,1
16218,note6,Down,1
16247,note6,Down,1
16281,note6,Down,1
16313,note6,Down,1
16343,note6,Down,1
16376,note6,Down,1
16407,note6,Down,1
16440,note6,Down,1
16472,note6,Down,1
16503,note6,Down,1
16536,note6,Down,1
16566,note6,Down,1
16613,note6,Down,1
16645,note6,Down,1
16677,note6,Down,1
16707,note6,Down,1
16740,note6,Down,1
16771,note6,Down,1
16803,note6,Down,1
16835,note6,Down,1
16867,note6,Down,1
16900,note6,Down,1
16913,note5,Down,1
17333,note6,Up,1
17843,note5,Down,1
17876,note5,Down,1
17905,note5,Down,1
17939,note5,Down,1
17968,note5,Down,1
18000,note5,Down,1
18031,note5,Down,1
18077,note5,Down,1
18110,note5,Down,1
18140,note5,Down,1
18171,note5,Down,1
18202,note5,Down,1
18234,note5,Down,1
18266,note5,Down,1
18296,note5,Down,1
18327,note5,Down,1
18376,note5,Down,1
18407,note5,Down,1
18438,note5,Down,1
18469,note5,Down,1
18501,note5,Down,1
18532,note5,Down,1
18563,note5,Down,1
18596,note5,Down,1
18625,note5,Down,1
18657,note5,Down,1
18706,note5,Down,1
18738,note5,Down,1
18770,note5,Down,1
18803,note5,Down,1
18835,note5,Down,1
18866,note5,Down,1
18898,note5,Down,1
18930,note5,Down,1
18962,note5,Down,1
18993,note5,Down,1
19025,note5,Down,1
19057,note5,Down,1
19088,note5,Down,1
19121,note5,Down,1
19152,note5,Down,1
19199,note5,Down,1
19231,note5,Down,1
19264,note5,Down,1
19296,note5,Down,1
19329,note5,Down,1
19333,note4,Down,1
19452,note5,Up,1
19959,note4,Down,1
19992,note4,Down,1
20024,note4,Down,1
20056,note4,Down,1
20088,note4,Down,1
20120,note4,Down,1
20152,note4,Down,1
20184,note4,Down,1
20216,note4,Down,1
20248,note4,Down,1
20296,note4,Down,1
20328,note4,Down,1
20360,note4,Down,1
20391,note4,Down,1
20421,note4,Down,1
20453,note4,Down,1
20485,note4,Down,1
20517,note4,Down,1
20548,note4,Down,1
20580,note4,Down,1
20612,note4,Down,1
20658,note4,Down,1
20691,note4,Down,1
20723,note4,Down,1
20755,note4,Down,1
20787,note4,Down,1
20819,note4,Down,1
20851,note4,Down,1
20884,note4,Down,1
20915,note4,Down,1
20947,note4,Down,1
20979,note4,Down,1
21010,note4,Down,1
21042,note4,Down,1
21074,note4,Down,1
21121,note4,Down,1
21153,note4,Down,1
21183,note4,Down,1
21213,note4,Down,1
21245,note4,Down,1
21277,note4,Down,1
21309,note4,Down,1
21341,note4,Down,1
21374,note4,Down,1
21405,note4,Down,1
21436,note4,Down,1
21483,note4,Down,1
21515,note4,Down,1
21549,note4,Down,1
21581,note4,Down,1
21614,note4,Down,1
21644,note4,Down,1
21676,note4,Down,1
21708,note4,Down,1
21740,note4,Down,1
21772,note4,Down,1
21803,note4,Down,1
21836,note4,Down,1
21869,note4,Down,1
21900,note4,Down,1
21932,note4,Down,1
21966,note3,Down,1
22043,note4,Up,1
22543,note3,Down,1
22589,note3,Down,1
22620,note3,Down,1
22649,note3,Down,1
22680,note3,Down,1
22710,note3,Down,1
22742,note3,Down,1
22774,note3,Down,1
22806,note3,Down,1
22854,note3,Down,1
22886,note3,Down,1
22919,note3,Down,1
22950,note3,Down,1
22982,note3,Down,1
23013,note3,Down,1
23043,note3,Down,1
23076,note3,Down,1
23107,note3,Down,1
23138,note3,Down,1
23183,note3,Down,1
23216,note3,Down,1
23247,note3,Down,1
23280,note3,Down,1
23310,note3,Down,1
23342,note3,Down,1
23373,note3,Down,1
23403,note3,Down,1
23434,note3,Down,1
23482,note3,Down,1
23512,note3,Down,1
23544,note3,Down,1
23577,note3,Down,1
23609,note3,Down,1
23639,note3,Down,1
23672,note3,Down,1
23702,note3,Down,1
23733,note3,Down,1
23763,note3,Down,1
23811,note3,Down,1
23841,note3,Down,1
23873,note3,Down,1
23904,note3,Down,1
23934,note3,Down,1
23966,note3,Down,1
23996,note3,Down,1
24028,note3,Down,1
24075,note3,Down,1
24106,note3,Down,1
24137,note3,Down,1
24167,note3,Down,1
24199,note3,Down,1
24230,note3,Down,1
24260,note3,Down,1
24292,note3,Down,1
24338,note3,Down,1
24369,note3,Down,1
24400,note3,Down,1
24432,note3,Down,1
24463,note3,Down,1
24471,note1,Down,1
24525,note2,Up,1
24568,note3,Up,1
25076,note1,Down,1
25109,note1,Down,1
25139,note1,Down,1
25176,note1,Down,1
25204,note1,Down,1
25235,note1,Down,1
25281,note1,Down,1
25313,note1,Down,1
25346,note1,Down,1
25378,note1,Down,1
25410,note1,Down,1
25443,note1,Down,1
25473,note1,Down,1
25503,note1,Down,1
25533,note1,Down,1
25565,note1,Down,1
25597,note1,Down,1
25643,note1,Down,1
25675,note1,Down,1
25706,note1,Down,1
25738,note1,Down,1
25769,note1,Down,1
25800,note1,Down,1
25832,note1,Down,1
25864,note1,Down,1
25893,note1,Down,1
25941,note1,Down,1
25973,note1,Down,1
26003,note1,Down,1
26036,note1,Down,1
26067,note1,Down,1
26099,note1,Down,1
26130,note1,Down,1
26162,note1,Down,1
26193,note1,Down,1
26224,note1,Down,1
26258,note1,Down,1
26290,note1,Down,1
26337,note1,Down,1
26368,note1,Down,1
26399,note1,Down,1
26430,note1,Down,1
26462,note1,Down,1
26494,note1,Down,1
26525,note1,Down,1
26556,note1,Down,1
26587,note1,Down,1
26619,note1,Down,1
26667,note1,Down,1
26699,note1,Down,1
26730,note1,Down,1
26762,note1,Down,1
26792,note1,Down,1
26824,note1,Down,1
26854,note1,Down,1
26886,note1,Down,1
26917,note1,Down,1
26965,note1,Down,1
26996,note1,Down,1
27026,note1,Down,1
27058,note1,Down,1
27090,note1,Down,1
27121,note1,Down,1
27153,note1,Down,1
27183,note1,Down,1
27216,note1,Down,1
27247,note1,Down,1
27293,note1,Down,1
27326,note1,Down,1
27358,note1,Down,1
27390,note1,Down,1
27420,note1,Down,1
27452,note1,Down,1
27483,note1,Down,1
27516,note1,Down,1
27547,note1,Down,1
27579,note1,Down,1
27609,note1,Down,1
27657,note1,Down,1
27689,note1,Down,1
27720,note1,Down,1
27752,note1,Down,1
27783,note1,Down,1
27816,note1,Down,1
27848,note1,Down,1
27878,note1,Down,1
27910,note1,Down,1
27942,note1,Down,1
27951,note1,Up,1
27962,note0,Up,1
