# Sound Recording - Timestamp(ms),SoundName,Action(Down/Up),Volume
138764,note6,Up,2
139024,note5,Down,2
139161,note5,Up,2
139429,note4,Down,2
139553,note4,Up,2
139803,note6,Down,2
139943,note6,Up,2
140236,note7,Down,2
140361,note7,Up,2
141299,note8,Down,2
141785,note8,Up,2
142197,note8,Down,2
142339,note8,Up,2
142594,note8,Down,2
142734,note8,Up,2
143376,note3,Down,2
143424,note1,Down,2
143925,note1,Down,2
143957,note1,Down,2
144003,note1,Down,2
144035,note1,Down,2
144066,note1,Down,2
144097,note1,Down,2
144126,note1,Down,2
144158,note1,Down,2
144189,note1,Down,2
144220,note1,Down,2
144267,note1,Down,2
144298,note1,Down,2
144330,note1,Down,2
144362,note1,Down,2
144394,note1,Down,2
144425,note1,Down,2
144457,note1,Down,2
144487,note1,Down,2
144519,note1,Down,2
144551,note1,Down,2
144596,note1,Down,2
144629,note1,Down,2
144660,note1,Down,2
144691,note1,Down,2
144723,note1,Down,2
144755,note1,Down,2
144788,note1,Down,2
144818,note1,Down,2
144849,note1,Down,2
144880,note1,Down,2
144912,note1,Down,2
144959,note1,Down,2
144990,note1,Down,2
145022,note1,Down,2
145052,note1,Down,2
145077,note1,Up,2
145083,note3,Up,2
145336,note6,Down,2
145522,note6,Up,2
145665,note6,Down,2
145745,note6,Up,2
145923,note6,Down,2
146032,note6,Up,2
146217,note3,Down,2
146229,note1,Down,2
146733,note1,Down,2
146765,note1,Down,2
146797,note1,Down,2
146827,note1,Down,2
146875,note1,Down,2
146906,note1,Down,2
146936,note1,Down,2
146967,note1,Down,2
146999,note1,Down,2
147032,note1,Down,2
147063,note1,Down,2
147094,note1,Down,2
147125,note1,Down,2
147172,note1,Down,2
147203,note1,Down,2
147235,note1,Down,2
147268,note1,Down,2
147298,note1,Down,2
147328,note1,Down,2
147361,note1,Down,2
147393,note1,Down,2
147424,note1,Down,2
147455,note1,Down,2
147502,note1,Down,2
147533,note1,Down,2
147565,note1,Down,2
147596,note1,Down,2
147628,note1,Down,2
147658,note1,Down,2
147690,note1,Down,2
147721,note1,Down,2
147752,note1,Down,2
147782,note1,Up,2
147787,note3,Up,2
147916,note7,Down,2
148077,note7,Up,2
148253,note7,Down,2
148387,note7,Up,2
148525,note7,Down,2
148623,note7,Up,2
148755,note7,Down,2
148842,note7,Up,2
148890,note1,Down,2
148993,note3,Down,2
149495,note3,Down,2
149540,note3,Down,2
149572,note3,Down,2
149604,note3,Down,2
149637,note3,Down,2
149666,note3,Down,2
149697,note3,Down,2
149728,note3,Down,2
149760,note3,Down,2
149791,note3,Down,2
149835,note3,Down,2
149869,note3,Down,2
149901,note3,Down,2
149931,note3,Down,2
149962,note3,Down,2
149992,note3,Down,2
150026,note3,Down,2
150055,note3,Down,2
150102,note3,Down,2
150134,note3,Down,2
150165,note3,Down,2
150187,note1,Up,2
150208,note3,Up,2
150313,note8,Down,2
150448,note8,Up,2
150654,note8,Down,2
150816,note8,Up,2
150952,note8,Down,2
151085,note8,Up,2
151109,note1,Down,2
151169,note3,Down,2
151681,note3,Down,2
151713,note3,Down,2
151746,note3,Down,2
151776,note3,Down,2
151807,note3,Down,2
151840,note3,Down,2
151872,note3,Down,2
151903,note3,Down,2
151935,note3,Down,2
151985,note3,Down,2
152013,note3,Down,2
152042,note3,Down,2
152073,note3,Down,2
152103,note3,Down,2
152135,note3,Down,2
152166,note3,Down,2
152213,note3,Down,2
152231,note1,Up,2
152259,note3,Up,2
152455,note5,Down,2
152471,note7,Down,2
152873,note5,Up,2
152877,note7,Up,2
153063,note1,Down,2
153066,note3,Down,2
153549,note1,Up,2
153562,note3,Up,2
153618,note7,Down,2
153664,note5,Down,2
154097,note7,Up,2
154121,note5,Up,2
154197,note1,Down,2
154217,note3,Down,2
154684,note1,Up,2
154695,note3,Up,2
154767,note7,Down,2
154821,note5,Down,2
155261,note5,Up,2
155383,note7,Up,2
155397,note3,Down,2
155470,note1,Down,2
155903,note7,Down,2
155986,note5,Down,2
156500,note5,Down,2
156531,note5,Down,2
156562,note5,Down,2
156593,note5,Down,2
156623,note5,Down,2
156655,note5,Down,2
156687,note5,Down,2
156720,note5,Down,2
156765,note5,Down,2
156796,note5,Down,2
156828,note5,Down,2
156859,note5,Down,2
156888,note5,Down,2
156922,note5,Down,2
156954,note5,Down,2
156985,note5,Down,2
157017,note5,Down,2
157047,note5,Down,2
157094,note5,Down,2
157125,note5,Down,2
157156,note5,Down,2
157186,note5,Down,2
157219,note5,Down,2
157251,note5,Down,2
157283,note5,Down,2
157315,note5,Down,2
157346,note5,Down,2
157393,note5,Down,2
157423,note5,Down,2
157454,note5,Down,2
157485,note5,Down,2
157516,note5,Down,2
157548,note5,Down,2
157579,note5,Down,2
157610,note5,Down,2
157644,note5,Down,2
157689,note5,Down,2
157719,note5,Down,2
157751,note5,Down,2
157783,note5,Down,2
157814,note5,Down,2
157845,note5,Down,2
157876,note5,Down,2
157907,note5,Down,2
157939,note5,Down,2
157986,note5,Down,2
158017,note5,Down,2
158026,note7,Up,2
158054,note5,Up,2
161644,note5,Down,2
161822,note6,Down,2
162063,note3,Up,2
162065,note1,Up,2
162566,note6,Down,2
162613,note6,Down,2
162643,note6,Down,2
162676,note6,Down,2
162706,note6,Down,2
162736,note6,Down,2
162766,note6,Down,2
162797,note6,Down,2
162845,note6,Down,2
162877,note6,Down,2
162909,note6,Down,2
162941,note6,Down,2
162972,note6,Down,2
163004,note6,Down,2
163034,note6,Down,2
163066,note6,Down,2
163098,note6,Down,2
163131,note6,Down,2
163160,note6,Down,2
163193,note6,Down,2
163240,note6,Down,2
163272,note6,Down,2
163303,note6,Down,2
163336,note6,Down,2
163367,note6,Down,2
163400,note6,Down,2
163431,note6,Down,2
163462,note6,Down,2
163494,note6,Down,2
163525,note6,Down,2
163571,note6,Down,2
163604,note6,Down,2
163636,note6,Down,2
163667,note6,Down,2
163696,note6,Down,2
163730,note6,Down,2
163762,note6,Down,2
163793,note6,Down,2
163826,note6,Down,2
163856,note6,Down,2
163887,note6,Down,2
163933,note6,Down,2
163963,note6,Down,2
163995,note6,Down,2
164027,note6,Down,2
164058,note6,Down,2
164090,note6,Down,2
164121,note6,Down,2
164152,note6,Down,2
164184,note6,Down,2
164216,note6,Down,2
164263,note6,Down,2
164295,note6,Down,2
164327,note6,Down,2
164358,note6,Down,2
164389,note6,Down,2
164421,note6,Down,2
164453,note6,Down,2
164485,note6,Down,2
164516,note6,Down,2
164547,note6,Down,2
164593,note6,Down,2
164624,note6,Down,2
164656,note6,Down,2
164687,note6,Down,2
164719,note6,Down,2
164751,note6,Down,2
164783,note6,Down,2
164814,note6,Down,2
164845,note6,Down,2
164876,note6,Down,2
164922,note6,Down,2
164955,note6,Down,2
164985,note6,Down,2
165018,note6,Down,2
165048,note6,Down,2
165079,note6,Down,2
165111,note6,Down,2
165144,note6,Down,2
165174,note6,Down,2
165220,note6,Down,2
165252,note6,Down,2
165283,note6,Down,2
165315,note6,Down,2
165346,note6,Down,2
165377,note6,Down,2
165407,note6,Down,2
165439,note6,Down,2
165470,note6,Down,2
165503,note6,Down,2
165549,note6,Down,2
165580,note6,Down,2
165612,note6,Down,2
165645,note6,Down,2
165677,note6,Down,2
165709,note6,Down,2
165742,note6,Down,2
165772,note6,Down,2
165804,note6,Down,2
165837,note6,Down,2
165869,note6,Down,2
165900,note6,Down,2
165933,note6,Down,2
165980,note6,Down,2
166011,note6,Down,2
166042,note6,Down,2
166073,note6,Down,2
166105,note6,Down,2
166136,note6,Down,2
166167,note6,Down,2
166199,note6,Down,2
166230,note6,Down,2
166262,note6,Down,2
166310,note6,Down,2
166342,note6,Down,2
166373,note6,Down,2
166406,note6,Down,2
166437,note6,Down,2
166469,note6,Down,2
166501,note6,Down,2
166533,note6,Down,2
166565,note6,Down,2
166596,note6,Down,2
166628,note6,Down,2
166659,note6,Down,2
166691,note6,Down,2
166738,note6,Down,2
166770,note6,Down,2
166800,note6,Down,2
166832,note6,Down,2
166862,note6,Down,2
166895,note6,Down,2
166927,note6,Down,2
166957,note6,Down,2
166988,note6,Down,2
167036,note6,Down,2
167065,note6,Down,2
167096,note6,Down,2
167128,note6,Down,2
167159,note6,Down,2
167190,note6,Down,2
167220,note6,Down,2
167267,note6,Down,2
167296,note6,Down,2
167329,note6,Down,2
167361,note6,Down,2
167392,note6,Down,2
167423,note6,Down,2
167455,note6,Down,2
167487,note6,Down,2
167517,note6,Down,2
167549,note6,Down,2
167598,note6,Down,2
167629,note6,Down,2
167662,note6,Down,2
167693,note6,Down,2
167726,note6,Down,2
167757,note6,Down,2
167787,note6,Down,2
167821,note6,Down,2
167853,note6,Down,2
167884,note6,Down,2
167916,note6,Down,2
167946,note6,Down,2
167978,note6,Down,2
168025,note6,Down,2
168055,note6,Down,2
168086,note6,Down,2
168117,note6,Down,2
168148,note6,Down,2
168182,note6,Down,2
168212,note6,Down,2
168243,note6,Down,2
168289,note6,Down,2
168321,note6,Down,2
168352,note6,Down,2
168382,note6,Down,2
168414,note6,Down,2
168446,note6,Down,2
168477,note6,Down,2
168507,note6,Down,2
168539,note6,Down,2
168586,note6,Down,2
168618,note6,Down,2
168649,note6,Down,2
168681,note6,Down,2
168712,note6,Down,2
168743,note6,Down,2
168776,note6,Down,2
168808,note6,Down,2
168839,note6,Down,2
168870,note6,Down,2
168916,note6,Down,2
168947,note6,Down,2
168978,note6,Down,2
169010,note6,Down,2
169042,note6,Down,2
169073,note6,Down,2
169104,note6,Down,2
169135,note6,Down,2
169182,note6,Down,2
169212,note6,Down,2
169243,note6,Down,2
169274,note6,Down,2
169307,note6,Down,2
169338,note6,Down,2
169369,note6,Down,2
169401,note6,Down,2
169432,note6,Down,2
169464,note6,Down,2
169495,note6,Down,2
169543,note6,Down,2
169575,note6,Down,2
169605,note6,Down,2
169636,note6,Down,2
169669,note6,Down,2
169700,note6,Down,2
169731,note6,Down,2
169764,note6,Down,2
169795,note6,Down,2
169827,note6,Down,2
169873,note6,Down,2
169904,note6,Down,2
169935,note6,Down,2
169966,note6,Down,2
169997,note6,Down,2
170030,note6,Down,2
170061,note6,Down,2
170092,note6,Down,2
170124,note6,Down,2
170170,note6,Down,2
170202,note6,Down,2
170233,note6,Down,2
170263,note6,Down,2
170296,note6,Down,2
170326,note6,Down,2
170357,note6,Down,2
170388,note6,Down,2
170435,note6,Down,2
170467,note6,Down,2
170499,note6,Down,2
170530,note6,Down,2
170561,note6,Down,2
170592,note6,Down,2
170624,note6,Down,2
170656,note6,Down,2
170687,note6,Down,2
170719,note6,Down,2
170753,note6,Down,2
170783,note6,Down,2
170829,note6,Down,2
170860,note6,Down,2
170889,note6,Down,2
170921,note6,Down,2
170953,note6,Down,2
170986,note6,Down,2
171017,note6,Down,2
171049,note6,Down,2
171080,note6,Down,2
171127,note6,Down,2
171158,note6,Down,2
171190,note6,Down,2
171221,note6,Down,2
171253,note6,Down,2
171284,note6,Down,2
171315,note6,Down,2
171347,note6,Down,2
171379,note6,Down,2
171411,note6,Down,2
171443,note6,Down,2
171476,note6,Down,2
171522,note6,Down,2
171551,note6,Down,2
171584,note6,Down,2
171616,note6,Down,2
171646,note6,Down,2
171677,note6,Down,2
171710,note6,Down,2
171741,note6,Down,2
171787,note6,Down,2
171820,note6,Down,2
171852,note6,Down,2
171883,note6,Down,2
171914,note6,Down,2
171946,note6,Down,2
171976,note6,Down,2
172008,note6,Down,2
172039,note6,Down,2
172070,note6,Down,2
172118,note6,Down,2
172149,note6,Down,2
172181,note6,Down,2
172212,note6,Down,2
172242,note6,Down,2
172273,note6,Down,2
172303,note6,Down,2
172347,note6,Down,2
172379,note6,Down,2
172411,note6,Down,2
172442,note6,Down,2
172473,note6,Down,2
172504,note6,Down,2
172535,note6,Down,2
172566,note6,Down,2
172597,note6,Down,2
172645,note6,Down,2
172676,note6,Down,2
172708,note6,Down,2
172738,note6,Down,2
172770,note6,Down,2
172802,note6,Down,2
172833,note6,Down,2
172864,note6,Down,2
172896,note6,Down,2
172927,note6,Down,2
172973,note6,Down,2
173006,note6,Down,2
173038,note6,Down,2
173069,note6,Down,2
173099,note6,Down,2
173131,note6,Down,2
173163,note6,Down,2
173196,note6,Down,2
173226,note6,Down,2
173257,note6,Down,2
173304,note6,Down,2
173336,note6,Down,2
173368,note6,Down,2
173400,note6,Down,2
173430,note6,Down,2
173461,note6,Down,2
173491,note6,Down,2
173524,note6,Down,2
173554,note6,Down,2
173602,note6,Down,2
173634,note6,Down,2
173665,note6,Down,2
173698,note6,Down,2
173728,note6,Down,2
173759,note6,Down,2
173790,note6,Down,2
173822,note6,Down,2
173852,note6,Down,2
173899,note6,Down,2
173930,note6,Down,2
173961,note6,Down,2
173992,note6,Down,2
174024,note6,Down,2
174054,note6,Down,2
174086,note6,Down,2
174117,note6,Down,2
174164,note6,Down,2
174196,note6,Down,2
174227,note6,Down,2
174234,note7,Down,2
174747,note7,Down,2
174780,note7,Down,2
174812,note7,Down,2
174843,note7,Down,2
174872,note7,Down,2
174904,note7,Down,2
174935,note7,Down,2
174968,note7,Down,2
175014,note7,Down,2
175045,note7,Down,2
175077,note7,Down,2
175109,note7,Down,2
175141,note7,Down,2
175172,note7,Down,2
175204,note7,Down,2
175234,note7,Down,2
175266,note7,Down,2
175296,note7,Down,2
175329,note7,Down,2
175375,note7,Down,2
175406,note7,Down,2
175437,note7,Down,2
175467,note7,Down,2
175499,note7,Down,2
175530,note7,Down,2
175562,note7,Down,2
175594,note7,Down,2
175640,note7,Down,2
175669,note7,Down,2
175700,note7,Down,2
175731,note7,Down,2
175763,note7,Down,2
175795,note7,Down,2
175826,note7,Down,2
175857,note7,Down,2
175902,note7,Down,2
175932,note7,Down,2
175964,note7,Down,2
175995,note7,Down,2
176028,note7,Down,2
176059,note7,Down,2
176091,note7,Down,2
176122,note7,Down,2
176168,note7,Down,2
176198,note7,Down,2
176231,note7,Down,2
176261,note7,Down,2
176293,note7,Down,2
176326,note7,Down,2
176356,note7,Down,2
176387,note7,Down,2
176418,note7,Down,2
176467,note7,Down,2
176497,note7,Down,2
176527,note7,Down,2
176559,note7,Down,2
176590,note7,Down,2
176622,note7,Down,2
176652,note7,Down,2
176683,note7,Down,2
176730,note7,Down,2
176762,note7,Down,2
176794,note7,Down,2
176824,note7,Down,2
176855,note7,Down,2
176887,note7,Down,2
176919,note7,Down,2
176950,note7,Down,2
176982,note7,Down,2
177012,note7,Down,2
177059,note7,Down,2
177091,note7,Down,2
177122,note7,Down,2
177154,note7,Down,2
177184,note7,Down,2
177205,note8,Down,2
177426,note7,Up,2
177512,note6,Up,2
178018,note8,Down,2
178050,note8,Down,2
178081,note8,Down,2
178113,note8,Down,2
178144,note8,Down,2
178190,note8,Down,2
178222,note8,Down,2
178253,note8,Down,2
178286,note8,Down,2
178318,note8,Down,2
178349,note8,Down,2
178378,note8,Down,2
178410,note8,Down,2
178441,note8,Down,2
178475,note8,Down,2
178520,note8,Down,2
178552,note8,Down,2
178583,note8,Down,2
178612,note8,Down,2
178645,note8,Down,2
178676,note8,Down,2
178707,note8,Down,2
178738,note8,Down,2
178784,note8,Down,2
178817,note8,Down,2
178848,note8,Down,2
178879,note8,Down,2
178910,note8,Down,2
178941,note8,Down,2
178972,note8,Down,2
179003,note8,Down,2
179033,note8,Down,2
179080,note8,Down,2
179111,note8,Down,2
179143,note8,Down,2
179174,note8,Down,2
179205,note8,Down,2
179235,note8,Down,2
179266,note8,Down,2
179298,note8,Down,2
179344,note8,Down,2
179376,note8,Down,2
179406,note8,Down,2
179437,note8,Down,2
179468,note8,Down,2
179499,note8,Down,2
179539,note8,Down,2
179562,note8,Down,2
179608,note8,Down,2
179639,note8,Down,2
179670,note8,Down,2
179702,note8,Down,2
179733,note8,Down,2
179762,note8,Down,2
179794,note8,Down,2
179840,note8,Down,2
179871,note8,Down,2
179903,note8,Down,2
179933,note8,Down,2
179964,note8,Down,2
179995,note8,Down,2
180027,note8,Down,2
180057,note8,Down,2
180090,note8,Down,2
180124,note8,Down,2
180170,note8,Down,2
180200,note8,Down,2
180233,note8,Down,2
180264,note8,Down,2
180295,note8,Down,2
180326,note8,Down,2
180358,note8,Down,2
180389,note8,Down,2
180421,note8,Down,2
180467,note8,Down,2
180498,note8,Down,2
180531,note8,Down,2
180563,note8,Down,2
180596,note8,Down,2
180626,note8,Down,2
180659,note8,Down,2
180693,note8,Down,2
180724,note8,Down,2
180757,note8,Down,2
180788,note8,Down,2
180819,note8,Down,2
180851,note8,Down,2
180884,note8,Down,2
180915,note8,Down,2
180962,note8,Down,2
180994,note8,Down,2
181026,note8,Down,2
181057,note8,Down,2
181089,note8,Down,2
181121,note8,Down,2
181153,note8,Down,2
181184,note8,Down,2
181217,note8,Down,2
181248,note8,Down,2
181252,note7,Down,2
181766,note7,Down,2
181797,note7,Down,2
181830,note7,Down,2
181862,note7,Down,2
181894,note7,Down,2
181925,note7,Down,2
181949,note8,Up,2
182462,note7,Down,2
182494,note7,Down,2
182526,note7,Down,2
182557,note7,Down,2
182587,note7,Down,2
182619,note7,Down,2
182652,note7,Down,2
182683,note7,Down,2
182715,note7,Down,2
182747,note7,Down,2
182779,note7,Down,2
182825,note7,Down,2
182857,note7,Down,2
182889,note7,Down,2
182920,note7,Down,2
182952,note7,Down,2
182983,note7,Down,2
183016,note7,Down,2
183048,note7,Down,2
183081,note7,Down,2
183114,note7,Down,2
183145,note7,Down,2
183176,note7,Down,2
183206,note7,Down,2
183253,note7,Down,2
183286,note7,Down,2
183317,note7,Down,2
183350,note7,Down,2
183381,note7,Down,2
183413,note7,Down,2
183445,note7,Down,2
183478,note7,Down,2
183507,note7,Down,2
183541,note7,Down,2
183573,note7,Down,2
183604,note7,Down,2
183650,note7,Down,2
183662,note6,Down,2
183767,note7,Up,2
184266,note6,Down,2
184313,note6,Down,2
184344,note6,Down,2
184376,note6,Down,2
184407,note6,Down,2
184439,note6,Down,2
184472,note6,Down,2
184502,note6,Down,2
184534,note6,Down,2
184566,note6,Down,2
184597,note6,Down,2
184645,note6,Down,2
184675,note6,Down,2
184705,note6,Down,2
184737,note6,Down,2
184766,note6,Down,2
184798,note6,Down,2
184829,note6,Down,2
184876,note6,Down,2
184907,note6,Down,2
184939,note6,Down,2
184971,note6,Down,2
185003,note6,Down,2
185034,note6,Down,2
185065,note6,Down,2
185098,note6,Down,2
185130,note6,Down,2
185162,note6,Down,2
185193,note6,Down,2
185226,note6,Down,2
185258,note6,Down,2
185290,note6,Down,2
185336,note6,Down,2
185368,note6,Down,2
185399,note6,Down,2
185432,note6,Down,2
185464,note6,Down,2
185495,note6,Down,2
185528,note6,Down,2
185559,note6,Down,2
185592,note6,Down,2
185624,note6,Down,2
185654,note6,Down,2
185686,note6,Down,2
185733,note6,Down,2
185765,note6,Down,2
185797,note6,Down,2
185826,note6,Down,2
185859,note6,Down,2
185889,note6,Down,2
185906,note3,Down,2
185940,note6,Up,2
186442,note3,Down,2
186487,note3,Down,2
186518,note3,Down,2
186551,note3,Down,2
186581,note3,Down,2
186613,note3,Down,2
186644,note3,Down,2
186676,note3,Down,2
186707,note3,Down,2
186739,note3,Down,2
186770,note3,Down,2
186817,note3,Down,2
186849,note3,Down,2
186879,note3,Down,2
186910,note3,Down,2
186940,note3,Down,2
186972,note3,Down,2
187003,note3,Down,2
187036,note3,Down,2
187067,note3,Down,2
187114,note3,Down,2
187144,note3,Down,2
187176,note3,Down,2
187207,note3,Down,2
187240,note3,Down,2
187272,note3,Down,2
187304,note3,Down,2
187334,note3,Down,2
187378,note3,Down,2
187412,note3,Down,2
187443,note3,Down,2
187474,note3,Down,2
187505,note3,Down,2
187531,note3,Up,2
187578,note5,Up,2
187740,note2,Down,2
187980,note1,Down,2
188173,note5,Down,2
188683,note5,Down,2
188715,note5,Down,2
188746,note5,Down,2
188778,note5,Down,2
188810,note5,Down,2
188841,note5,Down,2
188874,note5,Down,2
188907,note5,Down,2
188953,note5,Down,2
188986,note5,Down,2
189016,note5,Down,2
189047,note5,Down,2
189077,note5,Down,2
189110,note5,Down,2
189143,note5,Down,2
189175,note5,Down,2
189205,note5,Down,2
189237,note5,Down,2
189270,note5,Down,2
189302,note5,Down,2
189347,note5,Down,2
189378,note5,Down,2
189408,note5,Down,2
189441,note5,Down,2
189470,note5,Down,2
189501,note5,Down,2
189533,note5,Down,2
189580,note5,Down,2
189611,note5,Down,2
189629,note5,Up,2
189636,note1,Up,2
189636,note2,Up,2
190250,note0,Down,2
190276,note2,Down,2
190786,note2,Down,2
190815,note2,Down,2
190847,note2,Down,2
190877,note2,Down,2
190910,note2,Down,2
190956,note2,Down,2
190987,note2,Down,2
191019,note2,Down,2
191050,note2,Down,2
191082,note2,Down,2
191111,note2,Down,2
191143,note2,Down,2
191174,note2,Down,2
191206,note2,Down,2
191252,note2,Down,2
191284,note2,Down,2
191316,note2,Down,2
191346,note2,Down,2
191378,note2,Down,2
191408,note2,Down,2
191437,note2,Down,2
191484,note2,Down,2
191515,note2,Down,2
191547,note2,Down,2
191578,note2,Down,2
191610,note2,Down,2
191642,note2,Down,2
191672,note2,Down,2
191704,note2,Down,2
191736,note2,Down,2
191767,note2,Down,2
191804,note0,Up,2
191837,note2,Up,2
191939,note1,Down,2
191963,note0,Down,2
192471,note0,Down,2
192503,note0,Down,2
192534,note0,Down,2
192568,note0,Down,2
192601,note0,Down,2
192632,note0,Down,2
192664,note0,Down,2
192696,note0,Down,2
192728,note0,Down,2
192759,note0,Down,2
192806,note0,Down,2
192837,note0,Down,2
192869,note0,Down,2
192901,note0,Down,2
192930,note0,Down,2
192963,note0,Down,2
192994,note0,Down,2
193025,note0,Down,2
193070,note0,Down,2
193102,note0,Down,2
193133,note0,Down,2
193165,note0,Down,2
193196,note0,Down,2
193227,note0,Down,2
193258,note0,Down,2
193290,note0,Down,2
193300,note0,Up,2
193309,note1,Up,2
